alias_clean,substance_clean,alias_type,source,confidence_prior
dutogliptin tartrate,dutogliptin,salt_hydrate_resolution,llm_curated,1
duvyzat,givinostat hydrochloride,salt_hydrate_resolution,llm_curated,1
e5555,atopaxar,salt_hydrate_resolution,llm_curated,1
eb-1020,centanafadine,salt_hydrate_resolution,llm_curated,1
ebilfumin,oseltamivir,salt_hydrate_resolution,llm_curated,1
econazole nitrate,econazole,salt_hydrate_resolution,llm_curated,1
ecopipam hcl,ecopipam,salt_hydrate_resolution,llm_curated,1
edistride,dapagliflozin propanediol,salt_hydrate_resolution,llm_curated,1
edurant,rilpivirine,salt_hydrate_resolution,llm_curated,1
effentora,fentanyl,salt_hydrate_resolution,llm_curated,1
efient,prasugrel,salt_hydrate_resolution,llm_curated,1
eflornithine hydrochloride,eflornithine,salt_hydrate_resolution,llm_curated,1
elagolix sodium,elagolix,salt_hydrate_resolution,llm_curated,1
ellaone,ulipristal,salt_hydrate_resolution,llm_curated,1
elvorine,levoleucovorin,salt_hydrate_resolution,llm_curated,1
emd 1195686,safinamide,salt_hydrate_resolution,llm_curated,1
emixustat hydrochloride,emixustat,salt_hydrate_resolution,llm_curated,1
enalapril maleate,enalapril maleate,salt_hydrate_resolution,llm_curated,1
entecavir monohydrate,entecavir,salt_hydrate_resolution,llm_curated,1
entecavir viatris (previously entecavir mylan),entecavir,salt_hydrate_resolution,llm_curated,1
enviage,aliskiren,salt_hydrate_resolution,llm_curated,1
enzepi,pancreas powder,salt_hydrate_resolution,llm_curated,1
ephedrine hcl,ephedrine,salt_hydrate_resolution,llm_curated,1
ephedrine hydrochloride,ephedrine,salt_hydrate_resolution,llm_curated,1
erelib,eslicarbazepine,salt_hydrate_resolution,llm_curated,1
ertugliflozin,ertugliflozin,salt_hydrate_resolution,llm_curated,1
erythromycin lactobionate,erythromycin,salt_hydrate_resolution,llm_curated,1
esketamine hydrochloride,esketamine,salt_hydrate_resolution,llm_curated,1
esomeprazole magnesium,esomeprazole,salt_hydrate_resolution,llm_curated,1
esomeprazole magnesium trihydrate,esomeprazole,salt_hydrate_resolution,llm_curated,1
esomeprazole sodium,esomeprazole,salt_hydrate_resolution,llm_curated,1
evotopin,topotecan,salt_hydrate_resolution,llm_curated,1
evp-6124,encenicline,salt_hydrate_resolution,llm_curated,1
exelon,rivastigmine,salt_hydrate_resolution,llm_curated,1
exkivity,mobocertinib,salt_hydrate_resolution,llm_curated,1
extavia,interferon beta,salt_hydrate_resolution,llm_curated,1
exviera,dasabuvir sodium,salt_hydrate_resolution,llm_curated,1
f2695,levomilnacipran,salt_hydrate_resolution,llm_curated,1
fabhalta,iptacopan hydrochloride,salt_hydrate_resolution,llm_curated,1
fareston,toremifene,salt_hydrate_resolution,llm_curated,1
farmorubicina,epirubicin,salt_hydrate_resolution,llm_curated,1
"fbs0701, spd602",deferitazole,salt_hydrate_resolution,llm_curated,1
fentanyl hcl,fentanyl,salt_hydrate_resolution,llm_curated,1
ferumoxtran-10,ferumoxtran,salt_hydrate_resolution,llm_curated,1
fexeric,ferric citrate,salt_hydrate_resolution,llm_curated,1
fingolimod,fingolimod,salt_hydrate_resolution,llm_curated,1
fingolimod mylan,fingolimod,salt_hydrate_resolution,llm_curated,1
finlee,dabrafenib mesilate,salt_hydrate_resolution,llm_curated,1
firazyr,icatibant,salt_hydrate_resolution,llm_curated,1
firdapse (previously zenas),amifampridine,salt_hydrate_resolution,llm_curated,1
firmagon,degarelix,salt_hydrate_resolution,llm_curated,1
flecainide acetate,flecainide,salt_hydrate_resolution,llm_curated,1
florbetaben,florbetaben,salt_hydrate_resolution,llm_curated,1
florbetapir,florbetapir,salt_hydrate_resolution,llm_curated,1
flortaucipir,flortaucipir,salt_hydrate_resolution,llm_curated,1
fludrocortisona,fludrocortisone,salt_hydrate_resolution,llm_curated,1
fludrocortisone acetate,fludrocortisone,salt_hydrate_resolution,llm_curated,1
fluocinolone,fluocinolone,salt_hydrate_resolution,llm_curated,1
fluorescein lisicol,fluorescein,salt_hydrate_resolution,llm_curated,1
fluoxetine hydrochloride,fluoxetine,salt_hydrate_resolution,llm_curated,1
flurazepam,flurazepam,salt_hydrate_resolution,llm_curated,1
fluvastatin sodium,fluvastatin,salt_hydrate_resolution,llm_curated,1
fluvoxamine maleate,fluvoxamine,salt_hydrate_resolution,llm_curated,1
follicle stimulating hormone,follitropin,salt_hydrate_resolution,llm_curated,1
forodesine hydrochloride,forodesine,salt_hydrate_resolution,llm_curated,1
forxiga,dapagliflozin propanediol,salt_hydrate_resolution,llm_curated,1
fosaprepitant dimeglumine,fosaprepitant,salt_hydrate_resolution,llm_curated,1
fosfomycin disodium,fosfomycin,salt_hydrate_resolution,llm_curated,1
fosfomycin sodium,fosfomycin,salt_hydrate_resolution,llm_curated,1
fosfomycin trometamol,fosfomycin,salt_hydrate_resolution,llm_curated,1
fotivda,tivozanib,salt_hydrate_resolution,llm_curated,1
fty720,fingolimod,salt_hydrate_resolution,llm_curated,1
gabapentin enacarbil,gabapentin,salt_hydrate_resolution,llm_curated,1
gabitril,tiagabine,salt_hydrate_resolution,llm_curated,1
gadofosveset,gadofosveset,salt_hydrate_resolution,llm_curated,1
galafold,migalastat,salt_hydrate_resolution,llm_curated,1
galantamine hydrobromide,galantamine,salt_hydrate_resolution,llm_curated,1
ganciclovir sodium,ganciclovir,salt_hydrate_resolution,llm_curated,1
garenoxacin,garenoxacin,salt_hydrate_resolution,llm_curated,1
genasense,oblimersen,salt_hydrate_resolution,llm_curated,1
gentamicin sulfate,gentamicin,salt_hydrate_resolution,llm_curated,1
gentamicin sulphate,gentamicin,salt_hydrate_resolution,llm_curated,1
geodon,ziprasidone mesylate,salt_hydrate_resolution,llm_curated,1
gilotrif,afatinib,salt_hydrate_resolution,llm_curated,1
giotrif,afatinib,salt_hydrate_resolution,llm_curated,1
givlaari,givosiran,salt_hydrate_resolution,llm_curated,1
glucagen,glucagon,salt_hydrate_resolution,llm_curated,1
glucagon hydrochloride,glucagon,salt_hydrate_resolution,llm_curated,1
glucosamine hydrochloride,glucosamine,salt_hydrate_resolution,llm_curated,1
glucosamine sulfate,glucosamine,salt_hydrate_resolution,llm_curated,1
glucosamine sulfate potassium chloride,glucosamine,salt_hydrate_resolution,llm_curated,1
gmi-1070,rivipansel,salt_hydrate_resolution,llm_curated,1
granisetron hydrochloride,granisetron,salt_hydrate_resolution,llm_curated,1
granudoxy,doxycycline,salt_hydrate_resolution,llm_curated,1
grn163l,imetelstat,salt_hydrate_resolution,llm_curated,1
gs-9883,bictegravir,salt_hydrate_resolution,llm_curated,1
gs-9883-01,bictegravir,salt_hydrate_resolution,llm_curated,1
gsk1349572a,dolutegravir,salt_hydrate_resolution,llm_curated,1
gsk3640254d,fipravirimat,salt_hydrate_resolution,llm_curated,1
gsk557296b,epelsiban,salt_hydrate_resolution,llm_curated,1
haloperidol decanoate,haloperidol,salt_hydrate_resolution,llm_curated,1
hemabate,carboprost,salt_hydrate_resolution,llm_curated,1
heparine sodique,heparin,salt_hydrate_resolution,llm_curated,1
hepcludex,bulevirtide,salt_hydrate_resolution,llm_curated,1
hexadrol,dexamethasone,salt_hydrate_resolution,llm_curated,1
hexaminolevulinate hydrochloride,hexaminolevulinate,salt_hydrate_resolution,llm_curated,1
hl 275,alvocidib,salt_hydrate_resolution,llm_curated,1
hmr 1275,alvocidib,salt_hydrate_resolution,llm_curated,1
htf 919,tegaserod,salt_hydrate_resolution,llm_curated,1
huj591-gs,j591,salt_hydrate_resolution,llm_curated,1
human coagulation factor ix,coagulation factor ix,salt_hydrate_resolution,llm_curated,1
human coagulation factor x,coagulation factor x,salt_hydrate_resolution,llm_curated,1
hydralazine hydrochloride,hydralazine,salt_hydrate_resolution,llm_curated,1
hydrocortisone acetate,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydrocortisone butyrate,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydrocortisone sodium phosphate,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydrocortisone sodium succinate,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydrocortisone-17-butyrate,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydrocortisoni acetas,hydrocortisone,salt_hydrate_resolution,llm_curated,1
hydroxychloroquine sulfate,hydroxychloroquine,salt_hydrate_resolution,llm_curated,1
hydroxychloroquine sulphate,hydroxychloroquine,salt_hydrate_resolution,llm_curated,1
hydroxyethyl starch 130,hydroxyethyl starch,salt_hydrate_resolution,llm_curated,1
hydroxyprogesterone,hydroxyprogesterone,salt_hydrate_resolution,llm_curated,1
hydroxyzine hydrochloride,hydroxyzine,salt_hydrate_resolution,llm_curated,1
hyoscine hydrobromide,scopolamine,salt_hydrate_resolution,llm_curated,1
ibuprofen lysinate,ibuprofen,salt_hydrate_resolution,llm_curated,1
ibuprofen lysine,ibuprofen,salt_hydrate_resolution,llm_curated,1
ibuprofen sodium dihydrate,ibuprofen,salt_hydrate_resolution,llm_curated,1
ibutamoren mesilate,ibutamoren,salt_hydrate_resolution,llm_curated,1
ibutamoren mesylate,ibutamoren,salt_hydrate_resolution,llm_curated,1
idrabiotaparinux,idrabiotaparinux,salt_hydrate_resolution,llm_curated,1
iloprost trometamol,iloprost,salt_hydrate_resolution,llm_curated,1
imatinib accord,imatinib,salt_hydrate_resolution,llm_curated,1
imatinib actavis,imatinib,salt_hydrate_resolution,llm_curated,1
imatinib koanaa,imatinib mesilate,salt_hydrate_resolution,llm_curated,1
imatinib medac,imatinib,salt_hydrate_resolution,llm_curated,1
imatinib teva,imatinib,salt_hydrate_resolution,llm_curated,1
imatinib teva b.v.,imatinib mesilate,salt_hydrate_resolution,llm_curated,1
imciromab,imciromab,salt_hydrate_resolution,llm_curated,1
imcivree,setmelanotide,salt_hydrate_resolution,llm_curated,1
imitrex,sumatriptan,salt_hydrate_resolution,llm_curated,1
imuran,azathioprine,salt_hydrate_resolution,llm_curated,1
indinavir sulfate,indinavir,salt_hydrate_resolution,llm_curated,1
indocin,indomethacin,salt_hydrate_resolution,llm_curated,1
indomethacin sodium trihydrate,indomethacin,salt_hydrate_resolution,llm_curated,1
inno-206,aldoxorubicin,salt_hydrate_resolution,llm_curated,1
inpremzia,insulin human,salt_hydrate_resolution,llm_curated,1
insulatard,insulin human,salt_hydrate_resolution,llm_curated,1
interferon alfa natural,interferon,salt_hydrate_resolution,llm_curated,1
interferon gamma,interferon,salt_hydrate_resolution,llm_curated,1
intrastigmina,neostigmine,salt_hydrate_resolution,llm_curated,1
intuniv,guanfacine,salt_hydrate_resolution,llm_curated,1
invirase,saquinavir,salt_hydrate_resolution,llm_curated,1
ioa,nomegestrol acetate,salt_hydrate_resolution,llm_curated,1
iobenguane,iobenguane,salt_hydrate_resolution,llm_curated,1
ion-957943,fesomersen,salt_hydrate_resolution,llm_curated,1
iopidine,apraclonidine,salt_hydrate_resolution,llm_curated,1
ipi-504,retaspimycin,salt_hydrate_resolution,llm_curated,1
ipp 201101,forigerimod,salt_hydrate_resolution,llm_curated,1
iptacopan hydrochloride,iptacopan,salt_hydrate_resolution,llm_curated,1
isavuconazonium sulfate,isavuconazonium,salt_hydrate_resolution,llm_curated,1
iscover,clopidogrel,salt_hydrate_resolution,llm_curated,1
isentress,raltegravir,salt_hydrate_resolution,llm_curated,1
isis 301012,mipomersen,salt_hydrate_resolution,llm_curated,1
isis 304801,volanesorsen,salt_hydrate_resolution,llm_curated,1
isoprenaline hydrochloride,isoproterenol,salt_hydrate_resolution,llm_curated,1
itacitinib adipate,itacitinib,salt_hydrate_resolution,llm_curated,1
ivabradine anpharm,ivabradine,salt_hydrate_resolution,llm_curated,1
ivabradine hydrochloride,ivabradine,salt_hydrate_resolution,llm_curated,1
ivemend,fosaprepitant,salt_hydrate_resolution,llm_curated,1
januvia,sitagliptin,salt_hydrate_resolution,llm_curated,1
javlor,vinflunine,salt_hydrate_resolution,llm_curated,1
jnj-38518168,toreforant,salt_hydrate_resolution,llm_curated,1
kapruvia,difelikefalin,salt_hydrate_resolution,llm_curated,1
kc8857,tedisamil,salt_hydrate_resolution,llm_curated,1
kenacort,triamcinolone,salt_hydrate_resolution,llm_curated,1
kengrexal,cangrelor,salt_hydrate_resolution,llm_curated,1
ketalar,ketamine,salt_hydrate_resolution,llm_curated,1
ketamine hydrochloride,ketamine,salt_hydrate_resolution,llm_curated,1
ketanest s,esketamine,salt_hydrate_resolution,llm_curated,1
ketoprofen lysine salt,ketoprofen,salt_hydrate_resolution,llm_curated,1
ketorolac trometamol,ketorolac,salt_hydrate_resolution,llm_curated,1
ketorolac tromethamine,ketorolac,salt_hydrate_resolution,llm_curated,1
kinpeygo,budesonide,salt_hydrate_resolution,llm_curated,1
l 86 8275,alvocidib,salt_hydrate_resolution,llm_curated,1
l-arginine hydrochloride,arginine,salt_hydrate_resolution,llm_curated,1
la-6023,metformin,salt_hydrate_resolution,llm_curated,1
laam,levomethadyl acetate,salt_hydrate_resolution,llm_curated,1
labetalol hydrochloride,labetalol,salt_hydrate_resolution,llm_curated,1
lamisil,terbinafine,salt_hydrate_resolution,llm_curated,1
lamisil at,terbinafine,salt_hydrate_resolution,llm_curated,1
landiolol hydrochloride,landiolol,salt_hydrate_resolution,llm_curated,1
lanreotide acetate,lanreotide,salt_hydrate_resolution,llm_curated,1
larotrectinib,larotrectinib,salt_hydrate_resolution,llm_curated,1
lasofoxifene,lasofoxifene,salt_hydrate_resolution,llm_curated,1
latanoprostene bunod,latanoprost,salt_hydrate_resolution,llm_curated,1
latuda,lurasidone,salt_hydrate_resolution,llm_curated,1
lenacapavir,lenacapavir,salt_hydrate_resolution,llm_curated,1
leqvio,inclisiran,salt_hydrate_resolution,llm_curated,1
leritine,anileridine phosphate,salt_hydrate_resolution,llm_curated,1
levamisole hydrochloride,levamisole,salt_hydrate_resolution,llm_curated,1
levaxin,levothyroxine,salt_hydrate_resolution,llm_curated,1
levitra,vardenafil,salt_hydrate_resolution,llm_curated,1
levocabastine hydrochloride,levocabastine,salt_hydrate_resolution,llm_curated,1
levocetirizine dihydrochloride,levocetirizine,salt_hydrate_resolution,llm_curated,1
levothyroxine sodique,levothyroxine,salt_hydrate_resolution,llm_curated,1
levothyroxine sodium,levothyroxine,salt_hydrate_resolution,llm_curated,1
lidocaine hydrochloride monohydrate,lidocaine,salt_hydrate_resolution,llm_curated,1
lidocaini hydrochloridum,lidocaine,salt_hydrate_resolution,llm_curated,1
liothyronine hydrochloride,liothyronine,salt_hydrate_resolution,llm_curated,1
liothyronine sodium,liothyronine,salt_hydrate_resolution,llm_curated,1
lipitor,atorvastatin,salt_hydrate_resolution,llm_curated,1
lithium citrate,lithium,salt_hydrate_resolution,llm_curated,1
lmwd,dextran,salt_hydrate_resolution,llm_curated,1
lodipressin,amlodipine besilate,salt_hydrate_resolution,llm_curated,1
lofexidine hydrochloride,lofexidine,salt_hydrate_resolution,llm_curated,1
lojuxta,lomitapide,salt_hydrate_resolution,llm_curated,1
loperamide hydrochloride,loperamide,salt_hydrate_resolution,llm_curated,1
lopressor,metoprolol fumarate,salt_hydrate_resolution,llm_curated,1
losartan potassium,losartan,salt_hydrate_resolution,llm_curated,1
loteprednol,loteprednol,salt_hydrate_resolution,llm_curated,1
loxen,nicardipine,salt_hydrate_resolution,llm_curated,1
lumateperone tosylate,lumateperone,salt_hydrate_resolution,llm_curated,1
lupuzor,forigerimod,salt_hydrate_resolution,llm_curated,1
lurasidone hcl,lurasidone,salt_hydrate_resolution,llm_curated,1
lurasidone hydrochloride,lurasidone,salt_hydrate_resolution,llm_curated,1
lyfnua,gefapixant,salt_hydrate_resolution,llm_curated,1
lytenava,bevacizumab,salt_hydrate_resolution,llm_curated,1
macimorelin acetate,macimorelin,salt_hydrate_resolution,llm_curated,1
macrilen,macimorelin,salt_hydrate_resolution,llm_curated,1
macugen,pegaptanib,salt_hydrate_resolution,llm_curated,1
magnesium acetate tetrahydrate,magnesium acetate,salt_hydrate_resolution,llm_curated,1
manidipine,manidipine,salt_hydrate_resolution,llm_curated,1
mantadix,amantadine,salt_hydrate_resolution,llm_curated,1
masican,masitinib,salt_hydrate_resolution,llm_curated,1
masivet,masitinib mesilate,salt_hydrate_resolution,llm_curated,1
masiviera,masitinib,salt_hydrate_resolution,llm_curated,1
maxalt,rizatriptan,salt_hydrate_resolution,llm_curated,1
maxidex,dexamethasone,salt_hydrate_resolution,llm_curated,1
mayzent,siponimod,salt_hydrate_resolution,llm_curated,1
mdl-107826a,alvocidib,salt_hydrate_resolution,llm_curated,1
mecamylamine hydrochloride,mecamylamine,salt_hydrate_resolution,llm_curated,1
medroxiprogesterona,medroxyprogesterone,salt_hydrate_resolution,llm_curated,1
medroxyprogesterone,medroxyprogesterone,salt_hydrate_resolution,llm_curated,1
mekinist,trametinib,salt_hydrate_resolution,llm_curated,1
mepivacaine hydrochloride,mepivacaine,salt_hydrate_resolution,llm_curated,1
mercaptamine bitartrate,cysteamine,salt_hydrate_resolution,llm_curated,1
methacholine chloride,methacholine,salt_hydrate_resolution,llm_curated,1
methadone hydrochloride,methadone,salt_hydrate_resolution,llm_curated,1
methanthelinium bromide,methantheline,salt_hydrate_resolution,llm_curated,1
methylphenidate hcl,methylphenidate,salt_hydrate_resolution,llm_curated,1
metoclopramide hydrochloride,metoclopramide,salt_hydrate_resolution,llm_curated,1
metoprolol succinate,metoprolol,salt_hydrate_resolution,llm_curated,1
metoprolol tartrate,metoprolol,salt_hydrate_resolution,llm_curated,1
mgso4,magnesium sulfate,salt_hydrate_resolution,llm_curated,1
miconazole nitrate,miconazole,salt_hydrate_resolution,llm_curated,1
midodrine hydrochloride,midodrine,salt_hydrate_resolution,llm_curated,1
migalastat hydrochloride,migalastat,salt_hydrate_resolution,llm_curated,1
milnacipran hydrochloride,milnacipran,salt_hydrate_resolution,llm_curated,1
milrinone lactate,milrinone,salt_hydrate_resolution,llm_curated,1
mirapexin,pramipexole dihydrochloride,salt_hydrate_resolution,llm_curated,1
mk-4827,niraparib,salt_hydrate_resolution,llm_curated,1
molidustat,molidustat,salt_hydrate_resolution,llm_curated,1
monistat,miconazole,salt_hydrate_resolution,llm_curated,1
monotard,insulin human,salt_hydrate_resolution,llm_curated,1
morphine chlorhydrate,morphine,salt_hydrate_resolution,llm_curated,1
morphine hcl,morphine,salt_hydrate_resolution,llm_curated,1
morphine hydrochloride,morphine,salt_hydrate_resolution,llm_curated,1
morphine hydrochloride trihydrate,morphine,salt_hydrate_resolution,llm_curated,1
morphine sulphate,morphine,salt_hydrate_resolution,llm_curated,1
morphine sulphate pentahydrate,morphine,salt_hydrate_resolution,llm_curated,1
morphinhydrochlorid,morphine,salt_hydrate_resolution,llm_curated,1
motesanib diphosphate,motesanib,salt_hydrate_resolution,llm_curated,1
moventig,naloxegol,salt_hydrate_resolution,llm_curated,1
moxifloxacin hydrochloride,moxifloxacin,salt_hydrate_resolution,llm_curated,1
msc-1936369b,pimasertib,salt_hydrate_resolution,llm_curated,1
msc2156119j,tepotinib,salt_hydrate_resolution,llm_curated,1
mt-4129,lorundrostat,salt_hydrate_resolution,llm_curated,1
mtp 131,elamipretide,salt_hydrate_resolution,llm_curated,1
multaq,dronedarone,salt_hydrate_resolution,llm_curated,1
mupirocin calcium,mupirocin,salt_hydrate_resolution,llm_curated,1
mycamine,micafungin,salt_hydrate_resolution,llm_curated,1
mysildecard,sildenafil,salt_hydrate_resolution,llm_curated,1
mysimba,bupropion hydrochloride,salt_hydrate_resolution,llm_curated,1
nafamostat mesilate,nafamostat,salt_hydrate_resolution,llm_curated,1
nafamostat mesylate,nafamostat,salt_hydrate_resolution,llm_curated,1
nafarelin acetate,nafarelin,salt_hydrate_resolution,llm_curated,1
nalbuphine hydrochloride,nalbuphine,salt_hydrate_resolution,llm_curated,1
naldemedine tosylate,naldemedine,salt_hydrate_resolution,llm_curated,1
naloxegol oxalate,naloxegol,salt_hydrate_resolution,llm_curated,1
naloxone hydrochloride,naloxone,salt_hydrate_resolution,llm_curated,1
naltrexone hydrochloride,naltrexone,salt_hydrate_resolution,llm_curated,1
nandrolone,nandrolone,salt_hydrate_resolution,llm_curated,1
nandrolone decanoate,nandrolone,salt_hydrate_resolution,llm_curated,1
naproxen sodium,naproxen,salt_hydrate_resolution,llm_curated,1
naropin,ropivacaine,salt_hydrate_resolution,llm_curated,1
navane,thiothixene,salt_hydrate_resolution,llm_curated,1
nbi-98854,valbenazine,salt_hydrate_resolution,llm_curated,1
nebcin,tobramycin,salt_hydrate_resolution,llm_curated,1
nebivolol hydrochloride,nebivolol,salt_hydrate_resolution,llm_curated,1
nedosiran,nedosiran,salt_hydrate_resolution,llm_curated,1
nefopam hydrochloride,nefopam,salt_hydrate_resolution,llm_curated,1
nelfinavir mesilate,nelfinavir,salt_hydrate_resolution,llm_curated,1
nelfinavir mesylate,nelfinavir,salt_hydrate_resolution,llm_curated,1
nembutal,pentobarbital,salt_hydrate_resolution,llm_curated,1
nemdatine,memantine,salt_hydrate_resolution,llm_curated,1
neoatricon,dopamine hydrochloride,salt_hydrate_resolution,llm_curated,1
neofordex,dexamethasone,salt_hydrate_resolution,llm_curated,1
neomycin sulfate,neomycin,salt_hydrate_resolution,llm_curated,1
neostigmine methylsulfate,neostigmine,salt_hydrate_resolution,llm_curated,1
neostigmine metilsulfate,neostigmine,salt_hydrate_resolution,llm_curated,1
nerlynx,neratinib,salt_hydrate_resolution,llm_curated,1
nestorone,segesterone,salt_hydrate_resolution,llm_curated,1
nexium control,esomeprazole,salt_hydrate_resolution,llm_curated,1
nicardipine hydrochloride,nicardipine,salt_hydrate_resolution,llm_curated,1
nih-11008,dexmecamylamine,salt_hydrate_resolution,llm_curated,1
nimbex,cisatracurium,salt_hydrate_resolution,llm_curated,1
nimvastid,rivastigmine,salt_hydrate_resolution,llm_curated,1
nintedanib accord,nintedanib,salt_hydrate_resolution,llm_curated,1
nintedanib esylate,nintedanib,salt_hydrate_resolution,llm_curated,1
nirmatrelvir,nirmatrelvir,salt_hydrate_resolution,llm_curated,1
nodetrip (previously xeristar),duloxetine,salt_hydrate_resolution,llm_curated,1
nomegestrol,nomegestrol,salt_hydrate_resolution,llm_curated,1
norvasc,amlodipine,salt_hydrate_resolution,llm_curated,1
nsc-751452,dextromethorphan,salt_hydrate_resolution,llm_curated,1
nuedexta,dextromethorphan|quinidine,salt_hydrate_resolution,llm_curated,1
nulibry,fosdenopterin hydrobromide,salt_hydrate_resolution,llm_curated,1
nx-1207,fexapotide,salt_hydrate_resolution,llm_curated,1
nxl-104,avibactam,salt_hydrate_resolution,llm_curated,1
oblimersen,oblimersen,salt_hydrate_resolution,llm_curated,1
octenidine dihydrochloride,octenidine,salt_hydrate_resolution,llm_curated,1
octenidine hydrochloride,octenidine,salt_hydrate_resolution,llm_curated,1
octreolin,octreotide,salt_hydrate_resolution,llm_curated,1
ofev,nintedanib,salt_hydrate_resolution,llm_curated,1
olodaterol hydrochloride,olodaterol,salt_hydrate_resolution,llm_curated,1
olysio,simeprevir,salt_hydrate_resolution,llm_curated,1
omeprazole magnesium,omeprazole,salt_hydrate_resolution,llm_curated,1
omontys,peginesatide,salt_hydrate_resolution,llm_curated,1
ondansetron hcl,ondansetron,salt_hydrate_resolution,llm_curated,1
ondansetron hydrochloride,ondansetron,salt_hydrate_resolution,llm_curated,1
ondansetron hydrochloride dihydrate,ondansetron,salt_hydrate_resolution,llm_curated,1
onglyza,saxagliptin,salt_hydrate_resolution,llm_curated,1
opatanol,olopatadine,salt_hydrate_resolution,llm_curated,1
opium tincture,opium,salt_hydrate_resolution,llm_curated,1
oprymea,pramipexole dihydrochloride,salt_hydrate_resolution,llm_curated,1
oritavancin diphosphate,oritavancin diphosphate,salt_hydrate_resolution,llm_curated,1
orladeyo,berotralstat hydrochloride,salt_hydrate_resolution,llm_curated,1
orserdu,elacestrant,salt_hydrate_resolution,llm_curated,1
oseltamivir phosphate,oseltamivir,salt_hydrate_resolution,llm_curated,1
oxybutynin hydrochloride,oxybutynin,salt_hydrate_resolution,llm_curated,1
oxymetazoline hydrochloride,oxymetazoline,salt_hydrate_resolution,llm_curated,1
ozawade,pitolisant,salt_hydrate_resolution,llm_curated,1
palonosetron accord,palonosetron,salt_hydrate_resolution,llm_curated,1
palonosetron hcl,palonosetron,salt_hydrate_resolution,llm_curated,1
panmycin,tetracycline,salt_hydrate_resolution,llm_curated,1
pantecta control,pantoprazole,salt_hydrate_resolution,llm_curated,1
pantoloc control,pantoprazole,salt_hydrate_resolution,llm_curated,1
pantoprazole sodium,pantoprazole,salt_hydrate_resolution,llm_curated,1
pantoprazole sodium sesquihydrate,pantoprazole,salt_hydrate_resolution,llm_curated,1
pantozol control,pantoprazole,salt_hydrate_resolution,llm_curated,1
parareg,cinacalcet,salt_hydrate_resolution,llm_curated,1
parecoxib sodium,parecoxib,salt_hydrate_resolution,llm_curated,1
parlodel,bromocriptine,salt_hydrate_resolution,llm_curated,1
parnaparin sodium,parnaparin,salt_hydrate_resolution,llm_curated,1
paroxetine hydrochloride,paroxetine,salt_hydrate_resolution,llm_curated,1
paroxetine hydrochloride hemihydrate,paroxetine,salt_hydrate_resolution,llm_curated,1
pasireotide diaspartate,pasireotide,salt_hydrate_resolution,llm_curated,1
patiromer calcium,patiromer,salt_hydrate_resolution,llm_curated,1
patrex,sildenafil,salt_hydrate_resolution,llm_curated,1
pazzul,eslicarbazepine,salt_hydrate_resolution,llm_curated,1
pecfent,fentanyl,salt_hydrate_resolution,llm_curated,1
pemetrexed baxter,pemetrexed disodium,salt_hydrate_resolution,llm_curated,1
pemetrexed fresenius kabi,pemetrexed,salt_hydrate_resolution,llm_curated,1
pemetrexed krka,pemetrexed disodium,salt_hydrate_resolution,llm_curated,1
pemetrexed lilly,pemetrexed,salt_hydrate_resolution,llm_curated,1
pemetrexed medac,pemetrexed,salt_hydrate_resolution,llm_curated,1
pemetrexed pfizer (previously pemetrexed hospira),pemetrexed disodium hemipentahydrate,salt_hydrate_resolution,llm_curated,1
pemetrexed sandoz,pemetrexed disodium,salt_hydrate_resolution,llm_curated,1
pentacarinat,pentamidine,salt_hydrate_resolution,llm_curated,1
perhexiline maleate,perhexiline,salt_hydrate_resolution,llm_curated,1
pethidine hydrochloride,meperidine,salt_hydrate_resolution,llm_curated,1
petrolatum,petrolatum,salt_hydrate_resolution,llm_curated,1
pf-3512676,agatolimod,salt_hydrate_resolution,llm_curated,1
phenoxymethylpenicillin potassium,penicillin v,salt_hydrate_resolution,llm_curated,1
phenylephrine hydrochloride,phenylephrine,salt_hydrate_resolution,llm_curated,1
phenytoin sodium,phenytoin,salt_hydrate_resolution,llm_curated,1
pimavanserin tartrate,pimavanserin,salt_hydrate_resolution,llm_curated,1
pioglitazone hcl,pioglitazone,salt_hydrate_resolution,llm_curated,1
piperacillin sodium,piperacillin,salt_hydrate_resolution,llm_curated,1
piperacillin sodium salt,piperacillin,salt_hydrate_resolution,llm_curated,1
piperaquine phosphate,piperaquine,salt_hydrate_resolution,llm_curated,1
plx3397 hcl,pexidartinib,salt_hydrate_resolution,llm_curated,1
pmx30063,brilacidin,salt_hydrate_resolution,llm_curated,1
polymyxin b sulfate,polymyxin b,salt_hydrate_resolution,llm_curated,1
posiphen,buntanetap,salt_hydrate_resolution,llm_curated,1
potactasol,topotecan,salt_hydrate_resolution,llm_curated,1
potassium acetate,potassium,salt_hydrate_resolution,llm_curated,1
potassium citrate anhydrous,potassium citrate,salt_hydrate_resolution,llm_curated,1
potassium citrate monohydrate,potassium,salt_hydrate_resolution,llm_curated,1
potassium phosphate,potassium phosphate,salt_hydrate_resolution,llm_curated,1
poziotinib hydrochloride,poziotinib,salt_hydrate_resolution,llm_curated,1
